id,title,url,is_paid,price,professor,description,num_subscribers
695190,Create & Sell A Digital Product: From Beginner To Expert,/concept-to-cash-publish-your-own-successful-digital-product/,True,$20,Cindy Battye,Follow my step by step guide and turn your idea or hobby into a hands-free online income stream (without writing/recording a word if you don’t want to!),14236
1079198,Python for Beginners: from zero to hero in Python,/python-for-complete-beginners-learn-step-by-step/,True,$200,Hussein Al Rubaye,This course for anyone  who want to be Python programmer from scratch We will  start by discus all programming fundamentals that you need to start programming Python. We will start first by install the development environment then you will run your first Python app and understand how program flow works in Python. Then we will talk about variables and Math operation and proirites. Then we will take about logic and making decision then we will talk about loops. Then we will talk about  how to work with Sqlite database and files.Then we will talk about functions and OOP concept that you need to use when you program apps with Python then we will talk about multi-processing and how you could run multi-process in same time  then we will talk about Databases then we will talk about collections and which type collection you have to use for better performance  depend on your app. Then we will talk about  how to read JSON from HTTP URL then we will talk about build desktop GUI application with custom user experiences with UI apps . Finally we will build complete games and apps like  Tic Tac Toy and Ticket reservation,8725
582392,JavaScript Basics Web Development Building Blocks,/javascript-basics-web-development-building-blocks/,True,$95,Laurence Svekis,To celebrate reaching 10000+ students in enrolled in our courses in such a short time we are having a HUGE sale.,9360
1127466,PMI-ACP: Agile Certified Practitioner Exam Prep,/pass-pmi-acp/,True,$200,R & P Test Center,2017 Version of PMI-ACP Certification,4014
962392,Intro selenium by create a linkedin bot with python,/intro-selenium-with-python/,True,$25,Mr Tan Pham,What is special about this course ?,4001
1148071,Charles: Web Debugging Proxy for Web and Mobile Apps,/charles-web-debugging-proxy-for-web-and-mobile-apps/,True,$50,QA Ninja,What is Charles?,994
1169062,How To Create Amazing Cinemagraphs with Microsoft PowerPoint,/how-to-create-amazing-cinemagraphs-with-microsoft-powerpoint/,True,$30,Sorin Constantin,The online marketing world is continously changing and things that worked  3 years ago don't seem to work now anymore.,1112
556248,The Complete HTML & CSS Course - From Novice To Professional,/htmlwebsite/,True,$195,Joe Parys,⇉ Watch the promo video to see How You Can Start Becoming A Professional Web Developer Today!,54513
455604,Top Affiliate Marketing & CPA Marketing Training Program,/all-star-affiliate-marketing-for-businesses-entrepreneurs/,True,$195,MindMekka ®,I wish I could shake your hand to congratulate you right now because you have just discovered something truly special. This course on Affiliate Marketing is one like no other. It contains all the information all the tips all the tricks and all the insider secrets that will ensure your success be that as a business owner looking to make use of affiliate marketing to propel his or her business to greater heights or as someone who wants to enter this lucrative industry as an affiliate marketer.,9919
56582,PHP for Absolute Beginners,/getting-started-with-php-programming/,True,$100,Stone River eLearning, Like us on Facebook and/or Follow us on Twitter. Message us to let us know you liked us or Tweet us @sr_elearning.,37335
723522,PHP Fundamentals - Start Earning The Top Dollars You Deserve,/php-fundamentals/,True,$195,Nikhil Parekh,Course Updated 7 July 2016,10539
802642,Creating a Meaningful Life & Developing Habits of Happiness,/creating-a-meaningful-life/,True,$75,Jonathan Levi,We all want to live a life of meaning joy and fulfillment. But let’s be honest… it’s not easy!,1603
1140532,Explore JavaScript Beginners Guide to Coding JavaScript,/javascript-beginners-course/,True,$200,Laurence Svekis,Learn how to write JavaScript and bring your web pages to life.  JavaScript is everywhere and learning JavaScript is an in demand skill to have.,4874
845850,Expand Your Marketing Reach Without Writing a Word,/affiliate-marketing-facebook/,True,$95,Scott Paton,Increasing Your Marketing Power Without Writing a Word or Doing Anything Different Than What You are Doing Now (With One Easy Tweak!),7735
1107944,Get up to speed with Windows 10,/get-up-to-speed-with-windows-10/,True,$20,Business Productivity Ulrika Hedlund,Have you recently upgraded to Windows 10 or are you considering upgrading? Would you like someone to walk you through the most important areas of interest – without wasting too much time? If so this is the course for you!,1074
1147238,PHP connections to MySQL,/php-mysql/,True,$200,Laurence Svekis,PHP and MySQL together allow you to create amazing applications.  Connecting your code to your database is what this course is all about.  Learn how to add a database connection to your PHP application.  Connecting a database is required by many applications and there are many ways to do this via PHP code.,4287
761130,Lyricology: Perfect Song Structure and Beat Selection!,/lyricology-101-perfect-song-structure-and-beat-selection/,True,$40,Andre Gainer,This course is designed to help aspiring hip-hop artists to perfect their understanding of song structure and how to pick out the best beats possible for their musical expression. This course will cover:,4177
224800,Udemy Marketing Strategies: Increase Enrollment - Unofficial,/unofficial-udemy-marketing-strategies-increase-enrollment/,True,$95,BenJamin Wilson,This course is not sponsored by or affiliated with Udemy Inc.,4487
554014,Tarot Card Success - The Complete Tarot Reading Course,/tarot-card-meaningshow-to-read-tarot-like-an-expert/,True,$125,Sal Jade,Discover THE most comprehensive Bestselling Tarot Course on Udemy!,2351
682484,Create a Website from Scratch using HTML CSS step by step,/create-a-website-from-scratch-using-html-css-in-1-hour/,True,$75,Laurence Svekis,NEW course Nov. 2015!,12415
508614,Real Estate Investing: Real Estate Investing Basics,/ways-to-lose-money-in-real-estate/,True,$200,Brian Cliette,LATEST: Course Updated Again for Feb 2017,9342
1151110,Double your business in 5 weeks - for startup entrepreneurs,/double-your-business-in-5-weeks-small-business-marketing/,True,$35,Krisztina Rudnay,I ‘m challenging you to double your sales in just 5 weeks no matter what business you own.,1359
984396,Getting Started with HTML Learn HTML,/learn-html-course/,True,$200,Laurence Svekis,HyperText Markup Language (HTML) is the standard markup language for creating web pages and web applications.  Learning how to write HTML code is essential to anyone who wants to create online content and the starting point for web page creation.  CSS and JavaScript rely on HTML structure in order to provide styling and interactivity within web pages.,3452
619222,Nginx Fundamentals: High Performance Servers from Scratch,/nginx-fundamentals/,True,$95,Ray Viljoen,Learn to install configure and tweak NGINX to create secure high performance web servers from scratch.,2049
596598,Basic Excel for Basic Bookkeeping and Accounting,/basic-excel-for-basic-bookkeeping/,True,$95,Paula Guilfoyle,Basic Excel for Basic Bookkeeping - an introductory course for those that are new to Excel and new to Bookkeeping.,7704
78284,Weight Loss Mastery: Weight Loss the way it should be,/lose-fat-and-keep-it-off/,True,$200,Jack Wilson,*JOIN OVER 13000 STUDENTS WHO HAVE BEEN SUCCESSFUL AT LOSING WEIGHT.,18286
589862,Web Design Sales Secret - How To Sell 10+ Websites A Month,/lumpymail/,True,$180,Ivan Westen,THE#1 COURSE ON SELLING WEBSITES,6775
343514,Social Media Strategy Made Simple for Small Businesses,/social-media-strategy-made-simple-for-small-businesses/,True,$70,Darcy Sullivan,  	        Together we’ll go through the steps to create an easy to execute social media strategy perfect for your business.,14229
667948,Quick JavaScript Core learning Course JavaScript Essentials,/quick-javascript-core-learning-course-javascript-essentials/,True,$75,Laurence Svekis,Learn Step by Step how to code using JavaScript.  We cover all the core fundamental concepts of JavaScript in 1 hour!,8082
752432,How to Create a Website Without Coding - WordPress 2016,/how-to-create-a-website-wordpress-2016/,True,$195,Greg Lata,NOTE: Over 3000 paying students have enrolled in this course in the first 4 days and have already left glowing reviews!,8918
875194,Build Incredible Chatbots,/build-incredible-chatbots/,True,$100,Sachin Bhatnagar,Welcome to the most comprehensive and complete bot developer course. Learn concepts tools and techniques that you will need to build fully functional chatbots for business and enterprise.,1644
129574,Introduction to MySQL Database,/introduction-to-mysql-database-training-course/,True,$20,Simon Sez IT,  	Interested in learning more about the world's most popular open source database?,18291
392020,MS Excel Data Cross Referencing using VLOOKUP and HLOOKUP,/vlookup-hlookup/,True,$20,Jed Guinto, JOIN MY COMMUNITY OF OVER 14000 STUDENTS AND LEARN AMAZING TECHNIQUES TIPS TRICKS AND SECRETS THAT I'VE ACCUMULATED OVER 15 YEARS OF ACADEMIC AND PROFESSIONAL TRAINING!,6527
